NAME,CATEGORY,SUBCATEGORY,LON,LAT,
Hen Long Market,SHOP,SUPERMARKET,-122.82427500000001,49.1919186,
Phở Hòa,EAT/DRINK,RESTAURANT,-122.8233993,49.191681100000004,
Medimax Health Centres,HEALTH,DOCTORS,-122.29382790000001,49.047209900000006,
McCallum Pharmacy,HEALTH,PHARMACY,-122.2938318,49.0472557,
Rosebay Florist,SHOP,FLORIST,-122.2941658,49.0477501,
Freestyle Dance Centre,TOURISM,NIGHTCLUB,-122.2939762,49.047835500000005,
Hartzell Glacier,TOURISM,GLACIER,-122.4451863,50.3188788,
Joffre Peak,TOURISM,PEAK,-122.4455509,50.341100700000005,
Mount Caspar,TOURISM,PEAK,-122.3430981,50.3428674,
Mount Chief Pascall,TOURISM,PEAK,-122.44659300000001,50.360021100000004,
Mount Duke,TOURISM,PEAK,-122.38358190000001,50.31832240000001,
Mount Hartzell,TOURISM,PEAK,-122.45081660000001,50.323315900000004,
Mount Howard,TOURISM,PEAK,-122.4300608,50.318970300000004,
Mount Matier,TOURISM,PEAK,-122.4428003,50.326114000000004,
Mount Spetch,TOURISM,PEAK,-122.4571377,50.3263358,
Mount Taylor,TOURISM,PEAK,-122.4995243,50.328848,
Snowspider Mountain,TOURISM,PEAK,-122.37201470000001,50.274667400000006,
Tszil Mountain,TOURISM,PEAK,-122.48731810000001,50.323448500000005,
Twin Goat Mountain,TOURISM,PEAK,-122.4789465,50.2845968,
Vantage Peak,TOURISM,PEAK,-122.4028112,50.3323922,
Japadog,EAT/DRINK,FASTFOOD,-123.124419,49.282434300000006,
Tiffany & Company,SHOP,JEWELRY,-123.121801,49.284235200000005,
Coach,SHOP,DEPARTMENTSTORE,-123.12219300000001,49.2839437,
The Brick,SHOP,DEPARTMENTSTORE,-122.7917908,49.272845100000005,
Sports Zone Sports Excellence,SHOP,SPORTS,-122.305732,49.050780100000004,
Dufferin Games,SHOP,TOYS,-122.30578700000001,49.0509391,
Pool Mart,SHOP,DEPARTMENTSTORE,-122.3058994,49.0509567,
Starbucks,EAT/DRINK,CAFE,-123.1133343,49.287705900000006,
Obsession Cycles,SHOP,BICYCLE,-123.0785749,49.3117268,
Thai House Restaurant,EAT/DRINK,RESTAURANT,-123.08015010000001,49.31153380000001,
Sweet Dreams Heritage Inn,ACCOMMODATION,GUESTHOUSE,-117.7920613,49.0752011,
Angela's Bed and Breakfast,ACCOMMODATION,GUESTHOUSE,-117.80205260000001,49.073242,
Red Barn Lodge B&B and Guesthouse,ACCOMMODATION,GUESTHOUSE,-117.81603080000001,49.0742891,
Bakerview Ecodairy,TOURISM,ATTRACTION,-122.26480520000001,49.0279876,
Subway,EAT/DRINK,FASTFOOD,-122.78989820000001,49.272795,
Nando's,EAT/DRINK,RESTAURANT,-122.79244480000001,49.273817400000006,
MasterMind Toys,SHOP,TOYS,-122.7926657,49.2739125,
Starbucks,EAT/DRINK,CAFE,-122.89302300000001,49.2286146,
Big Ridge Brewing Company,EAT/DRINK,PUB,-122.8006309,49.103775000000006,
Shoppers Drug Mart,HEALTH,PHARMACY,-122.8009167,49.1654506,
Mac's,SHOP,CONVENIENCE,-122.77830300000001,49.157651300000005,
CIBC,BUSINESS,BANK,-122.77833820000001,49.156843300000006,
General Flooring,SHOP,DEPARTMENTSTORE,-122.77782520000001,49.156638400000006,
Husky,AUTOMOTIVE,FUEL,-122.71299810000001,49.128537200000004,
Whitewater Nordic Centre,TOURISM,INFORMATION,-117.1501965,49.446450500000005,
Fresh Tracks Cafe Express,EAT/DRINK,CAFE,-117.18093970000001,49.442258900000006,
5 Minute Drop-off Area,AUTOMOTIVE,PARKING,-117.1454315,49.4431987,
Coal Oil Johnny's Pub,EAT/DRINK,BAR,-117.1455308,49.4428332,
Freshies Coffee Bar,EAT/DRINK,CAFE,-117.1455629,49.443027,
British Columbia Ambulance Service, #269,HEALTH,EMERGENCYSTATION,-123.1817486,49.1413024,
Co-op Cardlock,AUTOMOTIVE,FUEL,-120.2260447,55.7370863,
Maximum Collision,SHOP,CARREPAIR,-122.3179437,49.0525535,
Pho Express,EAT/DRINK,RESTAURANT,-122.9486435,49.1916881,
Bavaria Restaurant,EAT/DRINK,RESTAURANT,-122.303762,49.0496886,
Champagne & Lace,SHOP,CLOTHES,-122.28874,49.046859100000006,
Games Legacy,TOURISM,ART,-122.2878072,49.0457739,
Petro-Canada,AUTOMOTIVE,FUEL,-124.81800380000001,49.2600526,
Howard Johnson Hotel,ACCOMMODATION,HOTEL,-124.81925460000001,49.2610632,
Clam Bucket Restaurant,EAT/DRINK,RESTAURANT,-124.8121983,49.2562805,
Riverside Motel,ACCOMMODATION,HOTEL,-124.8104727,49.254630500000005,
Best Western Barclay Hotel,ACCOMMODATION,HOTEL,-124.80631790000001,49.253872400000006,
Somass Motel & RV,ACCOMMODATION,HOTEL,-124.82242600000001,49.260644000000006,
Echo Community Centre & Swimming Pool,SPORT,SWIMMING,-124.79674680000001,49.2511613,
Canadian Tire Auto Center,SHOP,CARREPAIR,-122.740187,49.2548729,
Alberni Valley Museum,TOURISM,MUSEUM,-124.79550880000001,49.2510557,
Vancouver Island Regional Library - Port Alberni Branch,PUBLICSERVICE,LIBRARY,-124.79584480000001,49.2510963,
Shoppers Drug Mart,HEALTH,PHARMACY,-124.7971861,49.243822900000005,
Bank of Nova Scotia,BUSINESS,BANK,-124.7971816,49.2449147,
Save-On-Foods,SHOP,SUPERMARKET,-124.7984574,49.2441972,
Buy Low Foods,SHOP,SUPERMARKET,-124.8079464,49.2604425,
Home Hardware,SHOP,DIY,-124.78773760000001,49.2649637,
Canadian Tire,SHOP,DEPARTMENTSTORE,-124.7846825,49.265345700000005,
Port Alberni Main,PUBLICSERVICE,POSTOFFICE,-124.78665470000001,49.268111100000006,
Government Liquor Store,SHOP,ALCOHOL,-124.7988232,49.2448957,
Hospitality Inn,ACCOMMODATION,HOTEL,-124.79225710000001,49.2454545,
Alberni Inn,ACCOMMODATION,MOTEL,-124.7907062,49.2454223,
Pescadores Bistro Inc,EAT/DRINK,RESTAURANT,-124.81366220000001,49.257946700000005,
Swale Rock Cafe,EAT/DRINK,RESTAURANT,-124.8122366,49.234622300000005,
Starboard Grill,EAT/DRINK,RESTAURANT,-124.816095,49.2348469,
Liquor Barn,SHOP,ALCOHOL,-124.8130648,49.257529000000005,
Bare Bones Fish and Chips,EAT/DRINK,RESTAURANT,-124.80989530000001,49.2587503,
Subway,EAT/DRINK,FASTFOOD,-124.8084127,49.259175600000006,
Quality Foods,SHOP,SUPERMARKET,-124.79743570000001,49.2329068,
Lasik Md,HEALTH,CLINIC,-123.36419110000001,48.429032500000005,
LASIK MD,HEALTH,CLINIC,-123.12629390000001,49.288017800000006,
Abbotsford Farm & Country Market,SHOP,MARKETPLACE,-122.29258,49.04786420000001,
Common Good Ice Cream Lounge,EAT/DRINK,ICECREAM,-122.28998650000001,49.05028840000001,
Trafiq,EAT/DRINK,CAFE,-123.1009599,49.2473511,
Subway,EAT/DRINK,FASTFOOD,-122.49219190000001,49.103655100000005,
Bottoms,EAT/DRINK,BAR,-119.8906886,50.879074100000004,
Morrisey's,EAT/DRINK,RESTAURANT,-119.88134550000001,50.8844955,
Bluebird Market,SHOP,SUPERMARKET,-119.88236470000001,50.8846986,
Private Liquor Store,SHOP,ALCOHOL,-122.2892309,49.0484063,
Crimson Café,EAT/DRINK,CAFE,-122.28923780000001,49.0488712,
Cartoon Map,TOURISM,ART,-122.2891869,49.048768800000005,
DLUX Boutique,SHOP,CLOTHES,-119.4952195,49.8857532,
Inspired Eyes Creative Eyewear,SHOP,OPTICIAN,-119.4952181,49.8857921,
duft & co. bakehouse,EAT/DRINK,CAFE,-122.29012560000001,49.0498169,
Tracy Cakes,EAT/DRINK,CAFE,-122.29012730000001,49.0499786,
Great Clips,SHOP,HAIRDRESSER,-122.221832,49.0448535,
Subway,EAT/DRINK,FASTFOOD,-122.29261360000001,49.048636,
Del Ray Barber Shop,SHOP,HAIRDRESSER,-123.06934360000001,49.267021400000004,
Tangent Cafe,EAT/DRINK,RESTAURANT,-123.0698892,49.2661196,
London Drugs,HEALTH,PHARMACY,-122.84398460000001,49.1905793,
Starbucks,EAT/DRINK,CAFE,-122.8446255,49.191000700000004,
Tim Hortons,EAT/DRINK,CAFE,-122.85027640000001,49.186409700000006,
Church's Chicken,EAT/DRINK,FASTFOOD,-122.81025700000001,49.198933200000006,
Golden Panda Restaurant,EAT/DRINK,RESTAURANT,-122.80203220000001,49.1184303,
Jolly Mac's,EAT/DRINK,PUB,-122.8115444,49.1989911,
Mahek Restaurant & Lounge,EAT/DRINK,RESTAURANT,-122.8057256,49.105155200000006,
Shoppers Drug Mart,HEALTH,PHARMACY,-122.8028261,49.1052132,
White Spot,EAT/DRINK,RESTAURANT,-122.80212870000001,49.105750500000006,
Fix Auto,SHOP,CARREPAIR,-122.2772582,49.0386795,
Island Patio Furniture Inc.,SHOP,FURNITURE,-122.27812530000001,49.0395522,
Abbotsford Wine,SHOP,DIY,-122.27726260000001,49.0391319,
Stefan's Fine Jewellery Ltd,SHOP,JEWELRY,-122.2908934,49.0476626,
Trans Upholstery,SHOP,FURNITURE,-122.29096320000001,49.047708400000005,
Expressions,TOURISM,ART,-122.29048940000001,49.047898800000006,
Baseball,TOURISM,ART,-122.2915555,49.0486962,
Pro Fitness Training,SPORT,LEISURECENTER,-122.3212598,49.0521576,
Save On Furniture & Mattresses,SHOP,FURNITURE,-122.32125710000001,49.0522433,
Factory Direct Custom Blind,SHOP,DIY,-122.3212599,49.052328,
Say It with Cake,SHOP,BAKERY,-122.3195884,49.052208500000006,
Allwood Medical Centre,HEALTH,DOCTORS,-122.3193681,49.0522093,
Pharmacity,HEALTH,PHARMACY,-122.3193234,49.0522088,
Guru Nanak Jewellers,SHOP,JEWELRY,-122.31924640000001,49.052206700000006,
Nice Cuts Day Spa,SHOP,HAIRDRESSER,-122.319163,49.0522068,
TD Canada Trust,BUSINESS,BANK,-122.8285067,49.280283600000004,
Vancouver Bullion & Currency Exchange,BUSINESS,CURRENCY,-123.11641300000001,49.2853994,
Shell,AUTOMOTIVE,FUEL,-122.66762410000001,49.1711642,
Saint Matthew's Anglican Church,RELIGIOUS,CHRISTIAN,-122.26123530000001,49.040049800000006,
Filipino Mart,SHOP,CONVENIENCE,-123.3648033,48.4321211,
Yonni's Doughnuts,SHOP,BAKERY,-123.36517040000001,48.4320395,
Discovery Coffee,EAT/DRINK,CAFE,-123.3649647,48.432039700000004,
Queale Electronics,SHOP,ELECTRONICS,-123.36651420000001,48.432426,
Sports Traders,SHOP,SPORTS,-123.36922360000001,48.431962500000004,
Truckin' BBQ,EAT/DRINK,RESTAURANT,-122.38053000000001,49.0581186,
Citrus & Cane,EAT/DRINK,BAR,-123.3648974,48.431527100000004,
Euro-Rite Cabinets,SHOP,KITCHEN,-122.76291610000001,49.2526853,
Colyn's Nursery & Garden Centre,SHOP,GARDENCENTRE,-124.82032430000001,49.2623022,
Co-op,AUTOMOTIVE,FUEL,-124.82081330000001,49.2635571,
McLean Mill National Historic Site,TOURISM,MUSEUM,-124.8276531,49.3090345,
Shelter Bay Campground,ACCOMMODATION,CAMPING,-117.92529830000001,50.6385767,
Starbucks,EAT/DRINK,CAFE,-123.24655920000001,49.26127150000001,
Eaton Arrowsmith School,EDUCATION,SCHOOL,-123.24636570000001,49.261355900000005,
News,SHOP,CONVENIENCE,-123.2464633,49.261340000000004,
Lordco Parts,SHOP,CARREPAIR,-123.11052780000001,49.2114807,
Perugia Italian Caffè,EAT/DRINK,CAFE,-123.2449904,49.26220360000001,
Walmart Pharmacy,HEALTH,PHARMACY,-122.27059500000001,49.0351487,
Sushi Mura,EAT/DRINK,RESTAURANT,-123.12881010000001,49.226832800000004,
Straight Outta Brooklyn NYC Pizzeria,EAT/DRINK,RESTAURANT,-123.0892948,49.2569664,
Subway,EAT/DRINK,FASTFOOD,-122.27076860000001,49.037260700000004,
Valhalla Pure Outfitters,SHOP,DIY,-122.28810120000001,49.0333729,
Yuk Yuk's,TOURISM,THEATRE,-122.29192180000001,49.047596600000006,
Mowich Camp,ACCOMMODATION,CAMPING,-120.983877,49.0409377,
End of the Roll,SHOP,DIY,-122.27719110000001,49.0401832,
H L Tile Depot,SHOP,DIY,-122.27704240000001,49.0401662,
EZE Rent-It Centre,SHOP,DIY,-122.27777440000001,49.040252800000005,
Once Upon A Child,SHOP,CLOTHES,-122.277331,49.040202400000005,
Play Abby,TOURISM,ATTRACTION,-122.27749170000001,49.0402184,
Splitz Gymnastics,SPORT,GYM,-122.27845500000001,49.0407601,
Oly's Pet Connection,SHOP,PET,-122.2781918,49.040707000000005,
Reddhart.ca Workwear,SHOP,SHOES,-122.27833190000001,49.0407354,
Fred's Custom Tackle,SHOP,DEPARTMENTSTORE,-122.2787964,49.0408289,
Flooring Canada,SHOP,FURNITURE,-122.2791071,49.040908200000004,
Alterations by Erika,SHOP,TAILOR,-122.288189,49.0465152,
Plato's Closet Abbotsford,SHOP,CLOTHES,-122.2786303,49.040795,
Habitat for Humanity ReStore,SHOP,DIY,-122.27838200000001,49.0403031,
7 Oaks Laser Dental Centre,HEALTH,DENTIST,-122.3114618,49.0486127,
Mükasi Coffee Roasters,EAT/DRINK,CAFE,-122.3122697,49.0483868,
Shaw,BUSINESS,TELECOM,-122.3117203,49.049425600000006,
Carl's Jr.,EAT/DRINK,FASTFOOD,-122.31962600000001,49.0509527,
Quiniscoe Mountain,TOURISM,PEAK,-120.21539010000001,49.060968,
Red Mountain,TOURISM,PEAK,-120.217791,49.0707317,
Pyramid Mountain,TOURISM,PEAK,-120.2048225,49.050409300000005,
Devil's Woodpile,TOURISM,PEAK,-120.2108718,49.044415400000005,
Stone City,TOURISM,PEAK,-120.20794590000001,49.0393959,
Westland Insurance,BUSINESS,INSURANCE,-122.3132223,49.049829,
Staples,SHOP,COPYSHOP,-122.32464580000001,49.0500149,
Basics Plus Automotive Maintenance & Repairs,SHOP,CARREPAIR,-122.31757370000001,49.0522725,
Youth for Christ,TOURISM,EVENTVENUE,-122.3177519,49.0522798,
Dhindsa Law Corporation,BUSINESS,LEGAL,-122.3211751,49.05366840000001,
Century 21,BUSINESS,REALESTATE,-122.32118750000001,49.053828800000005,
Victoria First Church of the Nazarene,RELIGIOUS,CHRISTIAN,-123.3801026,48.484766300000004,
Tre Fantastico,EAT/DRINK,RESTAURANT,-123.36288640000001,48.420071,
Sciué,EAT/DRINK,CAFE,-123.11222260000001,49.285334500000005,
Mount English,TOURISM,PEAK,-118.3761436,50.8914222,
Seeds of Hope Children's Ministry,PUBLICSERVICE,FOUNDATION,-122.30618810000001,49.0511138,
West Coast Health Collective,SHOP,MASSAGE,-122.3064363,49.0511082,
Parity Agencies Ltd,BUSINESS,INSURANCE,-122.3064896,49.051138900000005,
Reading Town Learning Centre,EDUCATION,SCHOOL,-122.30680310000001,49.0510589,
North America Indigenous Ministries,PUBLICSERVICE,FOUNDATION,-122.30681500000001,49.0511933,
Klassen & Co. Barristers & Solicitors,BUSINESS,LEGAL,-122.3063549,49.0511865,
ReMax Little Oak Property Management,BUSINESS,REALESTATE,-122.3061682,49.0511922,
Ware Food Market,SHOP,CONVENIENCE,-122.30475030000001,49.049765900000004,
76 Pizza,EAT/DRINK,FASTFOOD,-122.30474760000001,49.049845000000005,
Dents Unlimited,SHOP,CARREPAIR,-122.30235040000001,49.0495858,
Abbotsford Art Gallery,SHOP,ART,-122.3022739,49.04996250000001,
Rally Motors BC,SHOP,CAR,-122.302164,49.04981900000001,
Ceramex Tile & Stone Abbotsford Showroom,SHOP,DEPARTMENTSTORE,-122.30242810000001,49.04997830000001,
Alliance Clothing Co,SHOP,CLOTHES,-122.3025183,49.0494141,
Travis Oddy,BUSINESS,REALESTATE,-122.30247430000001,49.0495743,
Cash Money Ltd,SHOP,PAWNBROKER,-122.3028608,49.050030500000005,
Abbotsford Paint & Decorating Centre,SHOP,DEPARTMENTSTORE,-122.30300570000001,49.050044500000006,
Colour & Company Hair Salon,SHOP,HAIRDRESSER,-122.3023244,49.049787900000005,
Greenwood Abbotsford,SHOP,KITCHEN,-122.3021331,49.049944,
Coast Medical,HEALTH,CLINIC,-123.122245,49.2782597,
Ekahi Center,SPORT,LEISURECENTER,-119.4968362,49.892304900000006,
Pilgrim & Pearl,EAT/DRINK,RESTAURANT,-119.49917590000001,49.8838567,
27,EAT/DRINK,BAR,-119.49884800000001,49.883971200000005,
JJ Bean,EAT/DRINK,CAFE,-123.1091957,49.270109700000006,
Bridgemans Bistro,EAT/DRINK,RESTAURANT,-123.55270370000001,48.64985110000001,
5 Tastes,EAT/DRINK,RESTAURANT,-123.24304360000001,49.266093700000006,
Vera's Burgers,EAT/DRINK,FASTFOOD,-123.24321780000001,49.265790300000006,
Subway,EAT/DRINK,FASTFOOD,-123.2431691,49.26591680000001,
A&W,EAT/DRINK,FASTFOOD,-123.2433848,49.2664689,
Pizza Garden,EAT/DRINK,FASTFOOD,-123.24348690000001,49.2664557,
Sushi Bella,EAT/DRINK,RESTAURANT,-123.07774810000001,49.312475600000006,
Big Pete's Comics and Collectible,SHOP,BOOK,-123.077905,49.312335700000006,
Engagement,TOURISM,ART,-123.14113760000001,49.282168500000004,
Caffè Artigiano,EAT/DRINK,CAFE,-123.12050210000001,49.287685200000006,
Tim Hortons,EAT/DRINK,CAFE,-122.86877100000001,49.249210000000005,
Antjes Memorial bench,TOURISM,MEMORIAL,-123.6710122,48.3247681,
Musqueam Bike Co-op,SHOP,BICYCLE,-123.19497750000001,49.228465400000005,
Juicy Vape Shop,SHOP,TOBACCO,-122.29403380000001,49.0387162,
Famous Chicken,EAT/DRINK,FASTFOOD,-122.29394950000001,49.0387162,
Subway,EAT/DRINK,FASTFOOD,-122.2935247,49.038536500000006,
Steamers Coffee House,EAT/DRINK,CAFE,-122.29396960000001,49.038127200000005,
Instant Imprints,SHOP,DEPARTMENTSTORE,-122.29352220000001,49.0382326,
Red Cedar Health Naturopathic Clinic,HEALTH,CLINIC,-122.2935247,49.0384782,
Expedia Cruise Ship Centers,SHOP,DEPARTMENTSTORE,-122.2935209,49.0384224,
Clinical Sleep Solutions,SHOP,DEPARTMENTSTORE,-122.29352460000001,49.038307100000004,
Hearing Life Canada,SHOP,HEARINGAIDS,-122.2935257,49.038373500000006,
A&W,EAT/DRINK,FASTFOOD,-123.1122871,49.28589890000001,
Cora,EAT/DRINK,RESTAURANT,-122.79099670000001,49.2746568,
M&M Meat Store,SHOP,CONFECTIONERY,-122.79097660000001,49.2759712,
Mount Netzel,TOURISM,PEAK,-119.384292,52.3322902,
Mount St. Anne,TOURISM,PEAK,-119.31189490000001,52.291047600000006,
Galloping Goose Regional Trail,TOURISM,CLOCK,-123.3782642,48.4326103,
Pureway Hair Salon,SHOP,HAIRDRESSER,-122.32615940000001,49.0502242,
Save-On-Foods,SHOP,SUPERMARKET,-122.3205319,49.0501834,
Brian's Auto Glass,SHOP,CARREPAIR,-122.3172892,49.0517745,
Budget Brake & Muffler,SHOP,CARREPAIR,-122.31732160000001,49.051471600000006,
Kojan Sushi Restaurant,EAT/DRINK,RESTAURANT,-122.29286990000001,49.0485303,
The Keg Steakhouse + Bar,EAT/DRINK,RESTAURANT,-122.27778110000001,49.0415627,
The Grapevine,SHOP,DIY,-122.27771360000001,49.0416396,
Peak H2O,SHOP,DEPARTMENTSTORE,-122.30155130000001,49.0503937,
Grand Forks Gazette,BUSINESS,PRESS,-118.43715340000001,49.0332233,
Grand Forks City Hall (Temporary Location),PUBLICSERVICE,TOWNHALL,-118.4300187,49.0221627,
New Century Restaurant,EAT/DRINK,RESTAURANT,-118.4419146,49.0334821,
Happy Days 50's Diner,EAT/DRINK,RESTAURANT,-118.43710270000001,49.034220700000006,
Panago,EAT/DRINK,FASTFOOD,-118.43948470000001,49.032609400000005,
Kocomo's,EAT/DRINK,CAFE,-118.43765950000001,49.0334366,
Buy Low Foods,SHOP,SUPERMARKET,-118.43967210000001,49.0329314,
Boundary Medical Clinic,HEALTH,DOCTORS,-118.438067,49.034885700000004,
Bronson Jones & Company LLP,BUSINESS,LEGAL,-122.32134450000001,49.0546531,
Abilities Neurological Rehabilitation,HEALTH,CLINIC,-122.3213192,49.054454500000006,
Fraser Valley Brain Injury Association,PUBLICSERVICE,ASSOCIATION,-122.32133010000001,49.0545404,
Abbotsford Community Foundation,PUBLICSERVICE,FOUNDATION,-122.321335,49.0545783,
Garden Dental Centre,HEALTH,DENTIST,-122.3213094,49.054377800000005,
Dr. Andrew P. Woo Inc.,HEALTH,DENTIST,-122.32132460000001,49.0544972,
LifeLink Counseling Group,HEALTH,CLINIC,-122.32131430000001,49.0544158,
Beltone Hearing Centre,SHOP,HEARINGAIDS,-122.31081180000001,49.051754100000004,
Universal Vision Optical,SHOP,OPTICIAN,-122.3109125,49.0517418,
Suman's Beauty, Bride & Boutique,SHOP,CLOTHES,-122.31070340000001,49.051942100000005,
Central Saanich Police Service,PUBLICSERVICE,POLICE,-123.42081780000001,48.594891700000005,
North Cowichan / Duncan RCMP Detachment,PUBLICSERVICE,POLICE,-123.7282411,48.9274015,
North Cowichan Fire Department - Chemainus Hall,PUBLICSERVICE,FIRESTATION,-123.72819430000001,48.926956200000006,
Station 149,HEALTH,EMERGENCYSTATION,-123.72811850000001,48.927277000000004,
Red Apple Food Store,SHOP,CONVENIENCE,-122.32774900000001,49.03783910000001,
Dee's Closet,SHOP,CLOTHES,-122.32761550000001,49.0378947,
Rivers Restaurant,EAT/DRINK,RESTAURANT,-122.3377554,49.0398938,
Saanich Fire Station No. 1,PUBLICSERVICE,FIRESTATION,-123.37747940000001,48.4601977,
Saanich Police Department,PUBLICSERVICE,POLICE,-123.3772265,48.4599702,
Langford City Hall,PUBLICSERVICE,TOWNHALL,-123.50458320000001,48.4499161,
BluHouse Market + Cafe,EAT/DRINK,CAFE,-122.95109040000001,49.32690890000001,
Deep Cove Osaka,EAT/DRINK,RESTAURANT,-122.95083120000001,49.3266703,
Deep Cove Pharmacy,HEALTH,PHARMACY,-122.95135450000001,49.3269066,
Pomegranate,EAT/DRINK,RESTAURANT,-122.950443,49.326680700000004,
Panorama Market,SHOP,CONVENIENCE,-122.95079500000001,49.326906,
Arms Reach Bistro,EAT/DRINK,RESTAURANT,-122.94933460000001,49.3269281,
Inlet Creek Campground,ACCOMMODATION,CAMPING,-115.4584854,50.144433500000005,
Canadian Western Bank,BUSINESS,BANK,-122.33702720000001,49.0485254,
The Camel,TOURISM,PEAK,-123.09104860000001,49.4102198,
Protection Island,TRANSPORT,FERRYTERMINAL,-123.9263542,49.1767114,
BackCountry Pizza,EAT/DRINK,FASTFOOD,-122.7999329,50.3177899,
Jackalope's Neighborhood Dive,EAT/DRINK,RESTAURANT,-123.05890600000001,49.2813183,
Old Hedley Road West,ACCOMMODATION,CAMPING,-120.19243370000001,49.3837519,
Shingle Beach Recreation Site,ACCOMMODATION,CAMPING,-124.33081530000001,49.5761119,
Browne Lake Campground,ACCOMMODATION,CAMPING,-119.18095600000001,49.8137844,
Johnson Lake Recreation Site (South),ACCOMMODATION,CAMPING,-115.7631257,49.9550405,
Beaver Lake,ACCOMMODATION,CAMPING,-117.45804930000001,50.181658000000006,
Little Wilson Lake,ACCOMMODATION,CAMPING,-117.56915350000001,50.2320398,
Wilson Lake East,ACCOMMODATION,CAMPING,-117.603655,50.233947,
Tupper Lake - BC Recreation Site,ACCOMMODATION,CAMPING,-120.87788110000001,50.4346533,
Pinto Lake Recreation Site,ACCOMMODATION,CAMPING,-124.52587790000001,51.908160900000006,
BC recreation site,ACCOMMODATION,CAMPING,-121.4616002,51.9528948,
Pyper Lake (Tatla Lake),ACCOMMODATION,CAMPING,-124.16079090000001,52.0506674,
PUNTZI LAKE CAMPGROUNDS,ACCOMMODATION,CAMPING,-124.0710557,52.171903,
Blue Lake North Recreation Site,ACCOMMODATION,CAMPING,-122.23366270000001,52.3429963,
Palmer Lake Recreation Site,ACCOMMODATION,CAMPING,-123.23296010000001,52.36265220000001,
Horse Creek,ACCOMMODATION,CAMPING,-119.02909880000001,52.68541810000001,
Yellowjacket Creek,ACCOMMODATION,CAMPING,-119.05248460000001,52.704890600000006,
Ladies Creek Recreation Site,ACCOMMODATION,CAMPING,-121.31565010000001,52.78511,
Whiskey Flats Recreation Site,ACCOMMODATION,CAMPING,-121.3952883,53.0070677,
Shere Lake,ACCOMMODATION,CAMPING,-119.6073812,53.03464640000001,
Eastern Lake Recreation Site,ACCOMMODATION,CAMPING,-126.4097631,53.870501700000005,
Uncha Lake Recreationsite,ACCOMMODATION,CAMPING,-125.5784979,53.9126605,
Silverthorne Lake,ACCOMMODATION,CAMPING,-126.659632,54.3256985,
Takatoot lake recreation site,ACCOMMODATION,CAMPING,-125.23314370000001,55.101945400000005,
Chuchi Lake North,ACCOMMODATION,CAMPING,-124.51400640000001,55.188924500000006,
Duhu Lake Campground,ACCOMMODATION,CAMPING,-122.8021825,57.17238330000001,
Jacobson Lake Camp,ACCOMMODATION,CAMPING,-121.05845740000001,49.353022200000005,
Dewdney Recreation Site,ACCOMMODATION,CAMPING,-120.42648170000001,49.4598936,
Siglet  Lake Rec,ACCOMMODATION,CAMPING,-118.64244140000001,50.3717946,
Carnes Creek Recreation Site,ACCOMMODATION,CAMPING,-118.28315300000001,51.3000776,
